,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,localDateTime,hourOfDay,dayOfWeek,favoriteRatio,sentiment
237,"Baru Dua Hari, Akun Hamas Ditutup Sepihak oleh Facebook http://t.co/KeCLrZ7e21 #Asia",FALSE,1,NA,25/03/15 00:09,FALSE,NA,580521799827529729,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,12,FALSE,FALSE,NA,NA,25/03/15 07:09,7,Wed,"0,08",
238,Bantuan MCK Media Wawasan Untuk Warga Slimpet http://t.co/ffXsVgEVzR #Daerah,FALSE,0,NA,24/03/15 22:39,FALSE,NA,580499108034666496,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,25/03/15 05:39,5,Wed,"0,00",
239,KAMMI Se-Kaltim dan Kaltara Ultimatum Jokowi http://t.co/9HhM0tccGO #RilisPers,FALSE,1,NA,24/03/15 15:42,FALSE,NA,580394163453063169,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,24/03/15 22:42,22,Tue,"0,10",
240,Masjid Darussalam Kota Wisata Gelar Pelatihan Kepemimpinan http://t.co/nfOrazkNqJ #Silaturahim,FALSE,0,NA,24/03/15 15:33,FALSE,NA,580391936529285120,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,24/03/15 22:33,22,Tue,"0,00",
241,(Foto) KAMMI Banda Aceh Gelar Musda ke-4 http://t.co/bknLTwzYVb #BeritaFoto,FALSE,0,NA,24/03/15 14:57,FALSE,NA,580382857492705280,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,24/03/15 21:57,21,Tue,"0,00",
242,Lima Cara Jitu Mengambil Hati Anak Didik http://t.co/Xs8v76Fyd8 #ArtikelLepas,FALSE,3,NA,24/03/15 12:46,FALSE,NA,580349993841659906,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,24/03/15 19:46,19,Tue,"0,43",
243,Al-Aqsha Bebas 10 Tahun Lagi? http://t.co/oApmWXyVP8 #ArtikelLepas,FALSE,2,NA,24/03/15 12:42,FALSE,NA,580348987149959169,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,24/03/15 19:42,19,Tue,"0,67",
244,Presiden Yaman: Syiah Hutsi Paksakan Ajarannya Dengan Kekuatan Senjata http://t.co/YnbPVQSwM6 #Asia,FALSE,1,NA,24/03/15 12:21,FALSE,NA,580343695616012288,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,24/03/15 19:21,19,Tue,"0,13",
245,"Peringati Hari Air Sedunia, RZ Gelar Aksi 1000 Tandatangan untuk Bumi Tercinta http://t.co/V3ilmanGRx #Daerah",FALSE,2,NA,24/03/15 12:19,FALSE,NA,580343066764001281,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,24/03/15 19:19,19,Tue,"0,33",
246,"Muhammadiyah: Nikah Siri Haram, Hanya Perempuan Bodoh yang Mau Diajak Nikah Siri http://t.co/bvdrIbU5HQ #Nasional",FALSE,1,NA,24/03/15 12:00,FALSE,NA,580338417403191298,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,24/03/15 19:00,19,Tue,"0,33",
247,Syiah Hutsi Datangkan 11 Penasihat Militer dari Iran Untuk Tundukkan Kota Aden http://t.co/iEuyCjPfzN #Asia,FALSE,0,NA,24/03/15 12:00,FALSE,NA,580338293444730880,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,24/03/15 19:00,19,Tue,"0,00",
248,"Kecewa dengan Pemerintahan Jokowi, BEM Universitas Udayana Gelar Aksi Unjuk Rasa http://t.co/m5wCL8cWP5 #Daerah",FALSE,1,NA,24/03/15 11:30,FALSE,NA,580330770838867969,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,24/03/15 18:30,18,Tue,"0,09",
249,"‘Koin untuk Basuki’, Aksi Warga Dukung Petugas Kebersihan yang Dituduh Mencuri Meja Bekas http://t.co/U1vwYA5Bc4 #Daerah",FALSE,0,NA,24/03/15 11:06,FALSE,NA,580324818714685441,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,24/03/15 18:06,18,Tue,"0,00",
250,Ada 30 Ribu Syiah Iran Berperang di Irak http://t.co/enELYTABc5 #Asia,FALSE,1,NA,24/03/15 10:46,FALSE,NA,580319668323233792,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,24/03/15 17:46,17,Tue,"1,00",
251,"Kejamnya Ibu Tiri, Setrika Anak Tirinya Dengan Alasan Biar Kapok http://t.co/uUyYCa4Qkf #Nasional",FALSE,0,NA,24/03/15 10:46,FALSE,NA,580319664032497665,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,24/03/15 17:46,17,Tue,#DIV/0!,
252,"Rayakan Ultah Ke-40, Krisdayanti: Semoga Bisa Cepat Berhijab http://t.co/IFgSjHyAtX #Nasional",FALSE,0,NA,24/03/15 10:25,FALSE,NA,580314505072136193,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,24/03/15 17:25,17,Tue,"0,00",
253,Tips “Bercinta” Sehat ala Rasulullah http://t.co/ZD0oMspYU6 #PendidikanKeluarga,FALSE,0,NA,24/03/15 08:15,FALSE,NA,580281743195815936,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,24/03/15 15:15,15,Tue,"0,00",
254,"Bagasilaleona, Permainan Anak Negeri Badak http://t.co/HKpiWCb1tL #ArtikelLepas",FALSE,0,NA,24/03/15 08:04,FALSE,NA,580278906604756992,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,24/03/15 15:04,15,Tue,"0,00",
255,"Kereta Supercepat 30 Menit Jakarta-Bandung, Mulai Dibangun 2016 http://t.co/3fDw1Z5inI #Daerah",FALSE,0,NA,24/03/15 05:48,FALSE,NA,580244684741558272,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,24/03/15 12:48,12,Tue,"0,00",
256,Klaim Kemenkominfo Blokir 9 Situs Nikah Siri Online Belum Terbukti http://t.co/lstDx24Clm #Nasional,FALSE,0,NA,24/03/15 04:58,FALSE,NA,580232212500496385,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,24/03/15 11:58,11,Tue,"0,00",
257,Titiek Soeharto: Menkumham Memecah Belah Kami http://t.co/PmQ7fEIkp3 #Nasional,FALSE,0,NA,24/03/15 04:28,FALSE,NA,580224660479950849,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,24/03/15 11:28,11,Tue,"0,00",
258,(Video) Tarian Yahudi di Bandara Ratu Alia Bikin Shock Publik Yordania http://t.co/MkwY8BiqwA #Asia,FALSE,0,NA,24/03/15 04:09,FALSE,NA,580219767669141505,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,24/03/15 11:09,11,Tue,"0,00",
259,Syiah di Maroko Berjuang Gagalkan Sebuah Seminar http://t.co/nprQD0xsBZ #Afrika,FALSE,0,NA,24/03/15 03:18,FALSE,NA,580206928875257858,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,24/03/15 10:18,10,Tue,"0,00",
260,Raja Arab “Tertua” Kembali ke Negaranya Setelah Berobat 8 Bulan di Jerman http://t.co/DLEziViSbg #Asia,FALSE,0,NA,24/03/15 03:06,FALSE,NA,580203992073916416,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,24/03/15 10:06,10,Tue,"0,00",
261,PT KBN Kembangkan Ekonomi Mikro Melalui Gerobak Mapan http://t.co/Ht1fNuD1Xc #Daerah,FALSE,0,NA,24/03/15 02:21,FALSE,NA,580192607306792960,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,24/03/15 09:21,9,Tue,"0,00",
262,"Akibat Ahok Bicara Kasar, Kompas TV Kena Sanksi KPI http://t.co/g6l5xBQ734 #Nasional",FALSE,0,NA,24/03/15 02:05,FALSE,NA,580188556355747840,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,24/03/15 09:05,9,Tue,"0,00",
263,"Dipanggil Wapres, Ahok Janji Tidak Bicara Kasar Lagi http://t.co/56XhXL9dyn #Daerah",FALSE,0,NA,24/03/15 01:46,FALSE,NA,580183897780023296,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,24/03/15 08:46,8,Tue,"0,00",
264,"Hari ini GMJ Gelar Demo Besar-besaran, Desak Ahok Lengser http://t.co/6iajonZvoN #Daerah",FALSE,0,NA,24/03/15 01:31,FALSE,NA,580180122247901184,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,24/03/15 08:31,8,Tue,"0,00",
265,Pemuda Itu Bernama “Mahasiswa” http://t.co/E05ypfWb9n #MimbarKampus,FALSE,1,NA,24/03/15 01:03,FALSE,NA,580173072776343552,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,24/03/15 08:03,8,Tue,"0,14",
266,Membedah Kebijakan Ekonomi Jokowi-JK http://t.co/t06yCWbNYc #Opini,FALSE,2,NA,24/03/15 00:59,FALSE,NA,580171957305352192,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,24/03/15 07:59,7,Tue,"0,25",
267,"Innalillahi, Fariel Balita Penderita Sirosis Hati Meninggal Dunia http://t.co/CznsltYsnz #Nasional",FALSE,0,NA,23/03/15 23:15,FALSE,NA,580145903522041857,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,24/03/15 06:15,6,Tue,"0,00",
268,"Ted Cruz, Kandidat Pertama Pengganti Obama dari Republik http://t.co/1cKj4vIJWr #Amerika",FALSE,0,NA,23/03/15 18:23,FALSE,NA,580072294820782080,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,24/03/15 01:23,1,Tue,"0,00",
269,Penilaian Yang Maha Adil http://t.co/VhiXzrXD6C #ArtikelLepas,FALSE,1,NA,23/03/15 13:09,FALSE,NA,579993277337726976,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,23/03/15 20:09,20,Mon,"0,17",
270,"Granat Paling Ampuh itu, ya Alquran http://t.co/9SXdroCmc2 #ArtikelLepas",FALSE,1,NA,23/03/15 13:03,FALSE,NA,579991876410863617,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,23/03/15 20:03,20,Mon,"0,25",
271,Emang Ada Bidadari di Dunia? http://t.co/Qk63g6sa9v #ArtikelLepas,FALSE,3,NA,23/03/15 12:57,FALSE,NA,579990372018868224,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,23/03/15 19:57,19,Mon,"0,33",
272,Syaikh Ahmad Yasin Prediksikan Kedigdayaan Israel Runtuh Tahun 2027 http://t.co/lt6INd3YJi #Asia,FALSE,0,NA,23/03/15 12:19,FALSE,NA,579980807420297217,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,23/03/15 19:19,19,Mon,"0,00",
273,Raja Salman Berusaha Perbaiki Hubungan dengan Irak Setelah 25 Tahun Tidak Miliki Kedutaan di Baghdad http://t.co/rikG5E5IN1 #Asia,FALSE,1,NA,23/03/15 12:04,FALSE,NA,579976907610963968,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,23/03/15 19:04,19,Mon,"0,50",
274,"43 Warga Mesir Hilang Misterius di Libya, Diculik Lagi oleh ISIS? http://t.co/XP31iwnISL #Afrika",FALSE,3,NA,23/03/15 11:54,FALSE,NA,579974419361071104,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,23/03/15 18:54,18,Mon,"0,60",
275,Inilah Kondisi Pulau di Vanuatu Sebelum dan Sesudah Badai Pam Lewat Jepretan dari Udara http://t.co/exQzvvBlhw #Australia,FALSE,1,NA,23/03/15 09:49,FALSE,NA,579942934352539649,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,23/03/15 16:49,16,Mon,#DIV/0!,
276,Ibu Ini Tetap Tegar Meski Lima Anaknya Dihukum Mati http://t.co/Z0owvRMY15 #Afrika,FALSE,3,NA,23/03/15 09:39,FALSE,NA,579940446891184128,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,23/03/15 16:39,16,Mon,"0,60",
277,Maruarar Sirait: Hasil Survey Poltracking Institute Upaya Pecah Belah PDIP http://t.co/lXApVfiT3U #Nasional,FALSE,0,NA,23/03/15 09:30,FALSE,NA,579938202309423105,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,23/03/15 16:30,16,Mon,"0,00",
278,Hikmah Sebuah Kesabaran http://t.co/kd3xCOxAyw #ArtikelLepas,FALSE,1,NA,23/03/15 08:56,FALSE,NA,579929597057196032,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,23/03/15 15:56,15,Mon,"0,13",
279,Menghadapi Hari Perpisahan http://t.co/BJDmUxZMMu #ArtikelLepas,FALSE,0,NA,23/03/15 08:54,FALSE,NA,579929213181906944,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,23/03/15 15:54,15,Mon,#DIV/0!,
280,Akhlak dan Misi Kenabian http://t.co/n00OQRQiS4 #Sosial,FALSE,1,NA,23/03/15 08:52,FALSE,NA,579928714802163712,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,23/03/15 15:52,15,Mon,"0,14",
281,Bukan Hanya Konsumsi Akal http://t.co/Pp396rfpvj #ArtikelLepas,FALSE,0,NA,23/03/15 08:51,FALSE,NA,579928362992287745,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,23/03/15 15:51,15,Mon,"0,00",
282,ISIS Menambah Krisis http://t.co/n3UrkDhR8G #Opini,FALSE,0,NA,23/03/15 08:39,FALSE,NA,579925438958465024,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,23/03/15 15:39,15,Mon,"0,00",
283,"Soal Jebolnya Tanggul Tua, Pemerintah Kurang Antisipatif http://t.co/tfzGOlnFQA #Nasional",FALSE,0,NA,23/03/15 08:21,FALSE,NA,579920792420376576,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,23/03/15 15:21,15,Mon,#DIV/0!,
284,"Jadi Korban Perang Saudara, Kini Pengungsi Suriah ‘Berperang’ Melawan Dingin http://t.co/vg4wy3uhnD #Asia",FALSE,1,NA,23/03/15 08:13,FALSE,NA,579918772523302912,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,23/03/15 15:13,15,Mon,"0,11",
285,"Gerakan Konservasi Air, Bangun Kesadaran Masyarakat untuk Gunakan Air dengan Bijak http://t.co/HVjGNkKeln #Nasional",FALSE,0,NA,23/03/15 07:48,FALSE,NA,579912486679240704,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,23/03/15 14:48,14,Mon,"0,00",
286,"Ketua MUI: Yang Sudah Berhaji, Beri Kesempatan Saudara-Saudaranya Berhaji http://t.co/9PBUgrxHie #Nasional",FALSE,1,NA,23/03/15 07:21,FALSE,NA,579905812643983360,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,23/03/15 14:21,14,Mon,"0,20",
287,Baranusa: Sejarah dan Tradisi Islam yang Tersembunyi http://t.co/mFcDWKEtbb #Perjalanan,FALSE,1,NA,23/03/15 07:15,FALSE,NA,579904332532838400,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,23/03/15 14:15,14,Mon,"0,17",
288,Puluhan Pemukim Ilegal Yahudi Serang Masjid Suci Al-Aqsha http://t.co/1nDcpC4kEU #Asia,FALSE,1,NA,23/03/15 06:57,FALSE,NA,579899672057110528,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,23/03/15 13:57,13,Mon,"0,17",
289,"Telah Hadir, Aplikasi Online untuk Perpanjangan SIM http://t.co/dSMDeP09gE #Nasional",FALSE,3,NA,23/03/15 06:54,FALSE,NA,579898896224161793,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,23/03/15 13:54,13,Mon,"0,60",
290,"Liberalisasi Pendidikan, Kisah Shalahuddin Al-Ayyubi Dihapus dari Kurikulum Sekolah Mesir http://t.co/OEbwBh9VYW #Afrika",FALSE,0,NA,23/03/15 04:55,FALSE,NA,579869071254016001,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,12,FALSE,FALSE,NA,NA,23/03/15 11:55,11,Mon,"0,00",
291,Tentara Mesir: Kami Diperintahkan Perang di Libya dan Beberapa Rekan Kami Tewas http://t.co/VHj20mNl7Z #Afrika,FALSE,1,NA,23/03/15 04:15,FALSE,NA,579858906437947392,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,23/03/15 11:15,11,Mon,"0,33",
292,DPR: Tindak dan Tarik Buku Pelajaran Agama yang Ajarkan Radikalisme http://t.co/sVSfbjpZWw #Nasional,FALSE,1,NA,23/03/15 04:13,FALSE,NA,579858500009873408,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,23/03/15 11:13,11,Mon,"1,00",
293,"Peringati HUT Pernikahan ke-20, Pasangan H. Muhammad Al Munawwaroh dan Istianah Bangun Masjid untuk Umat http://t.co/Tnop2vYoHO #Daerah",FALSE,1,NA,23/03/15 03:13,FALSE,NA,579843272702496768,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,23/03/15 10:13,10,Mon,"1,00",
294,Survei Pakar Sebut Jokowi Lebih diminati Pimpin PDIP dari pada Megawati http://t.co/BPH87U73bf #Nasional,FALSE,0,NA,23/03/15 02:54,FALSE,NA,579838494631030786,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,23/03/15 09:54,9,Mon,"0,00",
295,"Dengan Tenang, Bocah 8 Tahun ini Bantu Ibunya Melahirkan di Rumah http://t.co/MwD46gXuHn #Amerika",FALSE,0,NA,23/03/15 02:43,FALSE,NA,579835722502295552,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,23/03/15 09:43,9,Mon,"0,00",
296,Mensos: Kaum Perempuan Jangan Terjebak Ajakan Nikah Siri Online http://t.co/ON0Mc0EWoY #Nasional,FALSE,0,NA,23/03/15 02:14,FALSE,NA,579828427831701504,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,23/03/15 09:14,9,Mon,"0,00",
297,"65 Anggota F-Golkar DPR Tetap Setia ke Ical, Hanya 18 Orang yang Gabung ke Agung http://t.co/L11JxR8G7X #Nasional",FALSE,1,NA,23/03/15 00:18,FALSE,NA,579799248029405184,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,23/03/15 07:18,7,Mon,"0,20",
298,"Di Kampung Sindangkarsa Tapos, Lima Balita Terjaring Gizi Buruk http://t.co/q1cbPLDVTT #Daerah",FALSE,0,NA,23/03/15 00:00,FALSE,NA,579794828348669952,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,23/03/15 07:00,7,Mon,"0,00",
299,Kemensos Terbitkan Kartu Sakti Pengguna Narkoba http://t.co/9Hi09hB93l #Nasional,FALSE,0,NA,22/03/15 23:46,FALSE,NA,579791177659998209,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,23/03/15 06:46,6,Mon,"0,00",
300,"Hanya Karena Tak Bisa Nonton Arsenal, Pemuda ini Berani Hujat Perayaan Nyepi Di Bali http://t.co/4ojmIZyLHd #Nasional",FALSE,1,NA,22/03/15 23:40,FALSE,NA,579789798329618432,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,23/03/15 06:40,6,Mon,"0,13",
301,(Video) Ini Reaksi Polisi Ketika Disogok Rp50 Ribu http://t.co/gQfuN2vk1k #Nasional,FALSE,0,NA,22/03/15 16:26,FALSE,NA,579680450550988800,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,22/03/15 23:26,23,Sun,"0,00",
302,"Berjuang Hidupi Keluarga, Wanita Mesir Ini Menyamar Jadi Laki-laki Selama 43 Tahun http://t.co/43kYet8F9U #Afrika",FALSE,2,NA,22/03/15 16:13,FALSE,NA,579677306945282048,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,22/03/15 23:13,23,Sun,"0,29",
303,Pencekalan Nama “Muhammad &amp; Ali” dan Booming-nya Isu ISIS di Indonesia Ditunggangi Oportunis? http://t.co/dh5FHhRQ1n #Nasional,FALSE,0,NA,22/03/15 15:27,FALSE,NA,579665625288605696,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,22/03/15 22:27,22,Sun,"0,00",
304,Klarifikasi Pihak Imigrasi Soal Nama “Muhammad/Muhamad” dan “Ali” yang Tidak Lolos Autogate Bandara http://t.co/FU7bZmjMQP #Nasional,FALSE,2,NA,22/03/15 15:07,FALSE,NA,579660567171846144,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,22/03/15 22:07,22,Sun,"0,18",
305,Hidayat Nur Wahid: ISIS Sama dengan Khawarij http://t.co/adZmvrbjHV #Nasional,FALSE,2,NA,22/03/15 14:44,FALSE,NA,579654782001885184,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,22/03/15 21:44,21,Sun,"0,18",
306,Langkah Pemerintah Naikkan HPP Sia-Sia Jika Tidak Optimal Serap Beras dan Gabah Petani http://t.co/qeXbvsWvDF #Nasional,FALSE,0,NA,22/03/15 14:29,FALSE,NA,579651009741357056,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,22/03/15 21:29,21,Sun,"0,00",
307,(Video) Penampakan Gerhana Matahari “Vernal Equinox” yang Menakjubkan http://t.co/FHtH2DFNzs #Eropa,FALSE,2,NA,22/03/15 09:56,FALSE,NA,579582306471432192,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,22/03/15 16:56,16,Sun,"0,29",
308,"Bagi pengguna Tumblr, silakan follow dakwatuna di: http://t.co/eBqfDiTqvz",FALSE,0,NA,22/03/15 09:03,FALSE,NA,579569043125878785,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",dakwatuna,6,FALSE,FALSE,NA,NA,22/03/15 16:03,16,Sun,"0,00",
309,STEI SEBI Gelar Diskusi Kontemporer Seputar Bisnis MLM dalam Sudut Pandang Syariah http://t.co/NnnwJytkSm #Silaturahim,FALSE,1,NA,22/03/15 07:48,FALSE,NA,579550093520453632,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,22/03/15 14:48,14,Sun,"0,50",
310,(Video) Mencontek Massal dan Terang-Terangan Terjadi pada Sekolah di India http://t.co/kcTZVjOjML #Asia,FALSE,0,NA,22/03/15 06:52,FALSE,NA,579536000503820289,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,22/03/15 13:52,13,Sun,"0,00",
311,"(Video) “Assalamu’alaikum Indonesia”, Film Pendek Penuh Inspirasi http://t.co/3qgecKAvIJ #ArtikelLepas",FALSE,2,NA,22/03/15 04:34,FALSE,NA,579501270949490688,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,22/03/15 11:34,11,Sun,"0,22",
312,Surat Terbuka untuk Presiden dan Wakil Presiden: Suara Hati Rakyat Indonesia http://t.co/aICw7Mspfh #SuratPembaca,FALSE,1,NA,22/03/15 03:20,FALSE,NA,579482653579091970,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,12,FALSE,FALSE,NA,NA,22/03/15 10:20,10,Sun,"0,08",
