,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,localDateTime,hourOfDay,dayOfWeek,favoriteRatio,sentiment
315,Kiat Membaca Cepat http://t.co/eIfJ3KRaoo #LifeSkill,FALSE,0,NA,21/03/15 07:19,FALSE,NA,579180404164272129,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,21/03/15 14:19,14,Sat,"0,00",
316,"Saat Anak Seusianya Asyik Bermain, Wanti Berjuang Hidupi Keluarganya http://t.co/oxtXcCg3ia #Nasional",FALSE,0,NA,21/03/15 05:39,FALSE,NA,579155253041336320,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,21/03/15 12:39,12,Sat,"0,00",
317,Untukmu Muslimah http://t.co/kNPlw8nMEm #Wanita,FALSE,2,NA,21/03/15 05:03,FALSE,NA,579146221840805888,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,21/03/15 12:03,12,Sat,"0,29",
318,Saat Damai Kami Hilang… http://t.co/BnoBbylsvM #ArtikelLepas,FALSE,0,NA,21/03/15 04:57,FALSE,NA,579144686863937536,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,21/03/15 11:57,11,Sat,"0,00",
319,Ayah dan Sang Mentari http://t.co/2ODj4YXM3I #Cerpen,FALSE,1,NA,21/03/15 04:49,FALSE,NA,579142664152428544,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,21/03/15 11:49,11,Sat,#DIV/0!,
320,Asyiknya Belajar Alquran http://t.co/VZu1X0rzHu #PendidikanAnak,FALSE,2,NA,21/03/15 04:45,FALSE,NA,579141776658735104,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,21/03/15 11:45,11,Sat,"0,67",
321,Hiasi Rumah Dengan Alquran http://t.co/KXnNQnsDGy #ArtikelLepas,FALSE,2,NA,21/03/15 04:38,FALSE,NA,579139891717509120,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,21/03/15 11:38,11,Sat,"0,29",
322,9 Situs Nikah Siri Online diblokir Kemenkominfo http://t.co/2GJRtnqliA #Nasional,FALSE,0,NA,21/03/15 04:18,FALSE,NA,579134858590494721,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,21/03/15 11:18,11,Sat,"0,00",
323,PKPU Gelar Penyuluhan Kesehatan Gigi Bagi Anak Sekolah Dasar http://t.co/PNU6s9Z7mw #Daerah,FALSE,0,NA,21/03/15 03:54,FALSE,NA,579128817366671360,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,21/03/15 10:54,10,Sat,#DIV/0!,
324,"Soal Bantuan ke Orang Rimba, Mensos: Saya Tanya Tim, Kenapa Ada Rokok? http://t.co/LrhaPLnMlF #Nasional",FALSE,1,NA,20/03/15 23:06,FALSE,NA,579056464544686080,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,21/03/15 06:06,6,Sat,"0,25",
325,Saudi Tetap Dukung Pemerintah yang Sah di Yaman http://t.co/kOJhgP7H1S #Asia,FALSE,1,NA,20/03/15 22:53,FALSE,NA,579053091510616064,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,21/03/15 05:53,5,Sat,"1,00",
326,Amerika Buka Jalan Bagi Syiah Hutsi Agar Berkuasa http://t.co/Q0ny0Qfnir #Asia,FALSE,0,NA,20/03/15 22:30,FALSE,NA,579047286321197056,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,21/03/15 05:30,5,Sat,"0,00",
327,"Kerap Bergaya Komunikasi Buruk, Lambat Laun Ahok Akan Ditinggal Rakyat http://t.co/He79lGBRXN #Daerah",FALSE,0,NA,20/03/15 10:49,FALSE,NA,578870998017032192,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,20/03/15 17:49,17,Fri,"0,00",
328,"Kecewa dengan Pemerintah, Mahasiswa UNS Solo Minta Jokowi Pulang Kampung Saja http://t.co/UXFUaK1zkw #Daerah",FALSE,3,NA,20/03/15 10:03,FALSE,NA,578859323108904960,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,20/03/15 17:03,17,Fri,"0,30",
329,"Bicara Kotor di TV, Ahok: Masih Lumayan yang Keluar Bahasa Toilet http://t.co/BltoyjI3JT #Daerah",FALSE,0,NA,20/03/15 09:49,FALSE,NA,578855891186819072,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,20/03/15 16:49,16,Fri,#DIV/0!,
330,"Tragis Sekali, Mensos Khofifah Bagi-Bagi Rokok Gratis ke Warga Rimba http://t.co/8eHuVlbii4 #Nasional",FALSE,0,NA,20/03/15 09:21,FALSE,NA,578848763172634624,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,20/03/15 16:21,16,Fri,"0,00",
331,Gerhana Matahari Langka Hari ini Terjadi Hanya Setiap 19 Tahunan http://t.co/qyX9NkGxVk #Nasional,FALSE,2,NA,20/03/15 09:16,FALSE,NA,578847464372854785,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,20/03/15 16:16,16,Fri,"0,33",
332,Taubatku http://t.co/2nFEmA0w9W #PuisidanSyair,FALSE,1,NA,20/03/15 08:37,FALSE,NA,578837672325566464,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,20/03/15 15:37,15,Fri,"0,25",
333,Bersemi di Musim Gugur http://t.co/iZegWpFpBr #Cerpen,FALSE,0,NA,20/03/15 08:27,FALSE,NA,578835130090819584,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,20/03/15 15:27,15,Fri,#DIV/0!,
334,Keunikan Sebuah Dialek dalam Perspektif Islam http://t.co/HyFumyph3a #Sosial,FALSE,1,NA,20/03/15 08:23,FALSE,NA,578834128503603200,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,20/03/15 15:23,15,Fri,"0,50",
335,Ini Surat Terbuka Mahfudz Siddik Menanggapi Perkataan Kotor Ahok http://t.co/QLL0hzcndS #Daerah,FALSE,0,NA,20/03/15 07:45,FALSE,NA,578824599091068928,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,20/03/15 14:45,14,Fri,"0,00",
336,Kisah Indahnya Menghafal Alquran http://t.co/Gu7OVGP498 #Hidayah,FALSE,3,NA,20/03/15 07:24,FALSE,NA,578819314075103232,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,20/03/15 14:24,14,Fri,"0,75",
337,"Duhai Ikhwah, Mana Nyalimu tuk Nikah? http://t.co/m80KDj9dH6 #Opini",FALSE,1,NA,20/03/15 06:58,FALSE,NA,578812735560888320,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,13,FALSE,FALSE,NA,NA,20/03/15 13:58,13,Fri,"0,08",
338,Foto-foto Khomeini Menyebar di Wilayah-wilayah Sunni http://t.co/FGRg1XkpqR #Asia,FALSE,0,NA,20/03/15 04:52,FALSE,NA,578781150576939009,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,20/03/15 11:52,11,Fri,"0,00",
339,(Video) Kajian Tafsir Surat Asy-Syarh http://t.co/DX2jnxyQfa #TafsirAyat,FALSE,0,NA,20/03/15 04:47,FALSE,NA,578779772139872256,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,20/03/15 11:47,11,Fri,"0,00",
340,Nama “Muhammad” Tidak Lolos Autogate Bandara di Luar Akal Sehat http://t.co/9TOsQb9kTf #Nasional,FALSE,0,NA,20/03/15 04:45,FALSE,NA,578779316290342912,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,20/03/15 11:45,11,Fri,"0,00",
341,Tunisia Tangkap 9 Orang Setelah Serangan Teroris di Musium Bardo http://t.co/gdDx4tly5N #Afrika,FALSE,0,NA,20/03/15 03:51,FALSE,NA,578765797931163648,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,20/03/15 10:51,10,Fri,"0,00",
342,"Serangan Teroris di Musium Nasional Tunisia, AS Tawarkan Bantuan Investigasi http://t.co/bOnIT7iaZo #Afrika",FALSE,0,NA,20/03/15 03:12,FALSE,NA,578755983456927744,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,20/03/15 10:12,10,Fri,#DIV/0!,
343,Menghadapi Sekulerisasi Senyap http://t.co/l8ZvmldURU #Politik,FALSE,0,NA,20/03/15 03:10,FALSE,NA,578755358161641472,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,20/03/15 10:10,10,Fri,#DIV/0!,
344,"Ibu, Kunci Sukses Prestasiku http://t.co/k8FaKqTZ25 #ArtikelLepas",FALSE,3,NA,20/03/15 03:09,FALSE,NA,578755131052662786,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,20/03/15 10:09,10,Fri,"1,00",
345,Muslim Australia Luncurkan Saluran TV Islam One Path http://t.co/xb8YyErTYy #Australia,FALSE,2,NA,20/03/15 02:59,FALSE,NA,578752594232770560,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,20/03/15 09:59,9,Fri,"0,22",
346,"Sudah 169 Hari, Kamp Pengungsi Palestina Ini Dikepung Tentara Asad di Suriah http://t.co/p5R7GXLqrW #Asia",FALSE,0,NA,19/03/15 23:39,FALSE,NA,578702257543249920,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,20/03/15 06:39,6,Fri,"0,00",
347,Advokat Senior Trimoelja: Saya Menyesal Milih Jokowi http://t.co/VqrAXvH1Fu #Nasional,FALSE,0,NA,19/03/15 23:16,FALSE,NA,578696598231760896,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,20/03/15 06:16,6,Fri,"0,00",
348,Rp62 Triliun Habis Hanya untuk Belanja Narkotika http://t.co/V2cismogqy #Nasional,FALSE,0,NA,19/03/15 16:33,FALSE,NA,578595179914924032,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,19/03/15 23:33,23,Thu,"0,00",
349,KPI Kecam Ahok yang Berkali-kali Sebut Kata-Kata Kotor saat Live di Televisi http://t.co/ysDgkdsmU9 #Daerah,FALSE,2,NA,19/03/15 15:43,FALSE,NA,578582470620114944,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,19/03/15 22:43,22,Thu,"0,18",
350,Agama Adalah Hakim http://t.co/UHkwmn9bJK #Opini,FALSE,1,NA,19/03/15 13:33,FALSE,NA,578549875941330945,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,19/03/15 20:33,20,Thu,"0,14",
351,Kesatuan Jamaah http://t.co/0KfLGHWtLo #FiqihDakwah,FALSE,2,NA,19/03/15 12:55,FALSE,NA,578540187317227520,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,19/03/15 19:55,19,Thu,"0,67",
352,"Ternyata, Allah Lebih Mencintainya http://t.co/a623Aalnog #Cerpen",FALSE,2,NA,19/03/15 12:39,FALSE,NA,578536160575680512,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,19/03/15 19:39,19,Thu,"0,50",
353,Semua Bergantung Pada Niat http://t.co/IeUhy3GypC #ArtikelLepas,FALSE,3,NA,19/03/15 12:34,FALSE,NA,578535029157982211,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,19/03/15 19:34,19,Thu,"0,30",
354,Sudahkah Orang Tua Terlibat Dalam Pendidikan? http://t.co/DhNKkvBVWx #PendidikanAnak,FALSE,1,NA,19/03/15 12:32,FALSE,NA,578534418463133696,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,19/03/15 19:32,19,Thu,"0,33",
355,"Ahmad, Balita 51 bulan Kini Terbebas Dari Gizi Buruk http://t.co/8KtutdzmAu #Daerah",FALSE,0,NA,19/03/15 11:39,FALSE,NA,578521066986844160,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,19/03/15 18:39,18,Thu,"0,00",
356,"Tokoh Pergerakan Islam, KH. Anwar Shaleh Tutup Usia http://t.co/5dPxJmmz1Y #Nasional",FALSE,1,NA,19/03/15 11:31,FALSE,NA,578519177088008192,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,19/03/15 18:31,18,Thu,"0,14",
357,Aksi Penggalangan Dana “Gerakan Mahasiswa Peduli” #PrayForIndramayu http://t.co/DRKdraCsuf #Silaturahim,FALSE,0,NA,19/03/15 10:58,FALSE,NA,578510745261879296,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,19/03/15 17:58,17,Thu,"0,00",
358,Kebahagian Mereka adalah Kebahagian Kita http://t.co/ECPNGwILBE #Daerah,FALSE,1,NA,19/03/15 10:48,FALSE,NA,578508241476284417,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,19/03/15 17:48,17,Thu,"0,17",
359,"Setelah Lama Menghilang, Pengawal Pribadi Mursi Tiba-tiba Muncul di Depan Publik http://t.co/6bdnPko247 #Afrika",FALSE,0,NA,19/03/15 10:45,FALSE,NA,578507498790895617,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,19/03/15 17:45,17,Thu,"0,00",
360,KAMMI Instruksikan Aksi #UltimatumJokowi Serentak di 34 Provinsi http://t.co/htyVRIRURq #Nasional,FALSE,1,NA,19/03/15 10:31,FALSE,NA,578503949910548480,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,23,FALSE,FALSE,NA,NA,19/03/15 17:31,17,Thu,"0,04",
361,"Menyedihkan, Truk Sampah Digunakan untuk Bagi-bagi Makanan Pokok di Mesir http://t.co/6eOCMuGTYX #Afrika",FALSE,0,NA,19/03/15 10:24,FALSE,NA,578502202047606785,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,19/03/15 17:24,17,Thu,"0,00",
362,"Netanyahu Menangkan Pemilu Israel, Hamas Kembali Dorong Rekonsiliasi Palestina http://t.co/NjGvw6dm9o #Asia",FALSE,1,NA,19/03/15 10:06,FALSE,NA,578497706055741440,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,19/03/15 17:06,17,Thu,"0,20",
363,Mantan Sekjend Liga Arab Ini Kritik Buruknya Politik Mesir http://t.co/YVO0JMTXYQ #Afrika,FALSE,0,NA,19/03/15 09:43,FALSE,NA,578491867894923264,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,19/03/15 16:43,16,Thu,"0,00",
364,"Demo Tuntut Gaji 6 Bulan Dibayar, 200 Pegawai Kementerian Wakaf Ditangkap Aparat Mesir http://t.co/MU8ot9SJGp #Afrika",FALSE,0,NA,19/03/15 09:12,FALSE,NA,578484067693244417,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,19/03/15 16:12,16,Thu,#DIV/0!,
365,Menumbuhkan Gairah dan Vitalitas Hidup http://t.co/PsILm1JAm9 #LifeSkill,FALSE,2,NA,19/03/15 09:00,FALSE,NA,578481078769360896,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,19/03/15 16:00,16,Thu,"0,33",
366,Politisi Golkar: Jakarta Tak akan Alami Perubahan Jika Masih Dipimpin Gubernur yang Mulutnya Kotor http://t.co/RQDojJGrlm #Daerah,FALSE,1,NA,19/03/15 08:56,FALSE,NA,578480045401882625,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,19/03/15 15:56,15,Thu,"0,09",
367,Pemerintah Kurang Perhatian Terhadap Dai di Daerah Terpencil Indonesia http://t.co/8tXedZtlzB #Nasional,FALSE,1,NA,19/03/15 07:11,FALSE,NA,578453625158029312,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,19/03/15 14:11,14,Thu,"0,14",
368,Kejarlah Ilmu yang Bermanfaat http://t.co/85xgDP24KK #TazkiyatunNufus,FALSE,0,NA,19/03/15 06:57,FALSE,NA,578450224336609281,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,19/03/15 13:57,13,Thu,"0,00",
369,Gonjang-Ganjing Negeri Indonesia http://t.co/A3CBIMgpOW #Opini,FALSE,0,NA,19/03/15 06:55,FALSE,NA,578449592158580736,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,19/03/15 13:55,13,Thu,"0,00",
370,"Dunia Kesehatan Maju, Erdogan: Sekarang Banyak Orang Eropa Berobat ke Turki http://t.co/y8kcP8tT39 #Eropa",FALSE,1,NA,19/03/15 06:30,FALSE,NA,578443316838014976,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,19/03/15 13:30,13,Thu,"0,11",
371,Muslim Krimea Minta Militer Ukraina Diperkuat http://t.co/wpFzBltgsL #Eropa,FALSE,0,NA,19/03/15 05:37,FALSE,NA,578430089693532160,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,19/03/15 12:37,12,Thu,"0,00",
372,"(Video) Tidak Beretika, Ahok Berkali-Kali Sebut Kata ‘Taik’ dan ‘Bego’ Saat Live di TV http://t.co/aiEUCresmM #Daerah",FALSE,1,NA,19/03/15 04:57,FALSE,NA,578419980569423872,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,19/03/15 11:57,11,Thu,"0,13",
373,Secara Halus Erdogan Telah Membuat Batas Bagi Perluasan Pengaruh Syiah dan Iran http://t.co/5x2gknceGt #Asia,FALSE,2,NA,19/03/15 04:53,FALSE,NA,578418898875207680,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,19/03/15 11:53,11,Thu,"0,25",
374,Pengamat: Ahok Ribut di Wilayah Kecil untuk Mengamankan Proyek Besar http://t.co/JdUg0Bdpx7 #Daerah,FALSE,1,NA,19/03/15 02:27,FALSE,NA,578382143757238273,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,19/03/15 09:27,9,Thu,"0,10",
375,Pengamat: Partai di KMP Menyusut jadi Momen Bagus Bagi Gerindra http://t.co/oMzjQ339sM #Nasional,FALSE,1,NA,19/03/15 01:42,FALSE,NA,578370856381853696,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,19/03/15 08:42,8,Thu,"0,50",
376,Aher Jadi Imam Shalat Jumat untuk Para Pemimpin Dunia di KAA http://t.co/rVXJnlyrd4 #Nasional,FALSE,6,NA,19/03/15 01:13,FALSE,NA,578363661040766976,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,15,FALSE,FALSE,NA,NA,19/03/15 08:13,8,Thu,"0,40",
377,Sukses… Sukses… Sukses… http://t.co/gfOQSnuFRd #ArtikelLepas,FALSE,1,NA,18/03/15 13:42,FALSE,NA,578189631843241985,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,18/03/15 20:42,20,Wed,"0,25",
378,Posisi Mahasiswa Dalam Sepak Bola: Kiper? http://t.co/NBNvCKb0x8 #MimbarKampus,FALSE,1,NA,18/03/15 13:21,FALSE,NA,578184391945375744,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,18/03/15 20:21,20,Wed,"0,33",
379,Sudahkah Kita Berpikir? http://t.co/Zn1A0m6hMJ #ArtikelLepas,FALSE,0,NA,18/03/15 13:21,FALSE,NA,578184389282041858,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,18/03/15 20:21,20,Wed,"0,00",
380,"Film “Aku, Kau &amp; KUA” Ajarkan Pemuda Bahwa Dalam Islam Tidak Ada Pacaran http://t.co/JasDGxmrbi #Opini",FALSE,5,NA,18/03/15 13:18,FALSE,NA,578183600207605760,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,16,FALSE,FALSE,NA,NA,18/03/15 20:18,20,Wed,"0,31",
381,Menlu Jerman: Hijab Bukan Halangan Untuk Menjadi Pegawai Pemerintah http://t.co/UBG0UwVFkj #Eropa,FALSE,3,NA,18/03/15 11:15,FALSE,NA,578152783251017728,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,18,FALSE,FALSE,NA,NA,18/03/15 18:15,18,Wed,"0,17",
382,Warga Iran Rayakan Festival Api Warisan Zoroastrianisme http://t.co/np3Hi6eIB3 #Asia,FALSE,0,NA,18/03/15 10:52,FALSE,NA,578146976929177601,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,18/03/15 17:52,17,Wed,"0,00",
383,"Syaikh Al-Arifi: Setiap Tahunnya, 6000 Orang Israel Coba Bunuh Diri http://t.co/OLPHbZATgJ #Asia",FALSE,2,NA,18/03/15 10:30,FALSE,NA,578141367928373248,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,18/03/15 17:30,17,Wed,"0,18",
384,Amerika Kehilangan Senjata Senilai 6.5 Triliun di Yaman http://t.co/ITeRj3nTRC #Asia,FALSE,2,NA,18/03/15 10:25,FALSE,NA,578140179887628288,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,18/03/15 17:25,17,Wed,"0,18",
385,Surat Mengandung Racun Sianida Dikirim ke Gedung Putih http://t.co/gzp9erbAnv #Amerika,FALSE,0,NA,18/03/15 09:43,FALSE,NA,578129487369408512,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,18/03/15 16:43,16,Wed,#DIV/0!,
386,Kisah Wanita yang Selamat dari Kanker Mulut Karena Giginya Patah http://t.co/8F5wBbzXhq #Nasional,FALSE,0,NA,18/03/15 09:13,FALSE,NA,578122061958139905,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,18/03/15 16:13,16,Wed,"0,00",
387,Kiat Mendidik Anak Untuk Shalat Sejak Dini http://t.co/Sq9EXxG0jy #PendidikanAnak,FALSE,4,NA,18/03/15 09:13,FALSE,NA,578121934140882945,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,13,FALSE,FALSE,NA,NA,18/03/15 16:13,16,Wed,"0,31",
388,"Hastag #AskHamas, Cara Hamas Perkenalkan Diri ke Dunia Barat http://t.co/8ghXzeIObW #Asia",FALSE,2,NA,18/03/15 09:10,FALSE,NA,578121305758695424,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,16,FALSE,FALSE,NA,NA,18/03/15 16:10,16,Wed,"0,13",
389,"Nama Muhammad dan Ali Sulit Daftar Autogate Soekarno-Hatta, Imigrasi: Demi Kewaspadaan Harus Diinterview… http://t.co/4sAHNBpF50 #Nasional",FALSE,0,NA,18/03/15 08:09,FALSE,NA,578105852147548161,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,18/03/15 15:09,15,Wed,"0,00",
390,Inilah Pernyataan Mengerikan Tokoh-Tokoh Yahudi atas Penjajahan Zionis di Palestina http://t.co/7uPA9qSVly #SejarahIslam,FALSE,1,NA,18/03/15 07:24,FALSE,NA,578094547055427584,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,12,FALSE,FALSE,NA,NA,18/03/15 14:24,14,Wed,"0,08",
391,Menteri Siti Nurbaya Usap Air Mata Nenek Asyani yang Memohon Ampun http://t.co/YH5c4ynjLo #Daerah,FALSE,0,NA,18/03/15 07:24,FALSE,NA,578094543796473857,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,18/03/15 14:24,14,Wed,"0,00",
392,Kusapa Duaja http://t.co/UApSds07xG #PuisidanSyair,FALSE,0,NA,18/03/15 07:16,FALSE,NA,578092490957312000,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,18/03/15 14:16,14,Wed,"0,00",
